customerID,gender,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn,State
9861-PDSZP,Female,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.05$,7806.6,Stayed,"New York, USA"
4505-EXZHB,Female,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Electronic check,74.4$,434.1,Churned,"Florida, USA"
7225-CBZPL,Male,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,94.8$,1563.9,Stayed,"Florida, USA"
6704-UTUKK,Male,No,Yes,29,No,No phone service,DSL,No,No,No,No,Yes,Yes,Electronic check,45.9$,1332.4,Stayed,"Texas, USA"
4587-VVTOX,Female,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,105.3$,545.2,Churned,"New York, USA"
2019-HDCZY,Male,No,Yes,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,102.6$,6296.75,Stayed,"New York, USA"
4652-NNHNY,Male,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Bank transfer (automatic),73.85$,1284.2,Churned,"Texas, USA"
8788-DOXSU,Male,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,Bank transfer (automatic),61.35$,3645.5,Stayed,"Florida, USA"
7404-JLKQG,Female,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Electronic check,57.55$,161.45,Stayed,"Texas, USA"
7421-ZLUPA,Female,No,No,8,No,No phone service,DSL,No,Yes,No,No,No,No,Mailed check,29.25$,226.95,Stayed,"Florida, USA"
8972-HJWNV,Female,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,84.55$,646.85,Churned,"Texas, USA"
3274-NSDWE,Female,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.6$,1441.65,Stayed,"New York, USA"
2632-IVXVF,Female,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),111.75$,7511.3,Stayed,"California, USA"
3692-JHONH,Female,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,106.5$,5621.85,Stayed,"Florida, USA"
8915-NNTRC,Male,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),107.7$,7919.8,Stayed,"New York, USA"
5914-GXMDA,Female,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.3$,593.2,Stayed,"California, USA"
7463-IFMQU,Female,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),20.05$,1423.65,Stayed,"California, USA"
2920-RNCEZ,Male,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Credit card (automatic),69.95$,69.95,Stayed,"California, USA"
2541-YGPKE,Male,No,Yes,42,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Credit card (automatic),63.7$,2763.35,Stayed,"Texas, USA"
8515-OCTJS,Female,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),24.75$,692.1,Churned,"California, USA"
5382-TEMLV,Male,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,Bank transfer (automatic),50.9$,2298.55,Stayed,"Florida, USA"
3441-CGZJH,Female,No,Yes,43,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),60.4$,2640.55,Stayed,"California, USA"
9592-ERDKV,Male,No,Yes,37,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Mailed check,79.25$,2911.8,Stayed,"Texas, USA"
2860-RANUS,Female,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Credit card (automatic),85.8$,1727.5,Churned,"Texas, USA"
5261-QSHQM,Female,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Electronic check,24.45$,86.6,Churned,"New York, USA"
4778-IZARL,Male,No,Yes,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),110.1$,6705.7,Stayed,"New York, USA"
0432-CAJZV,Male,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Mailed check,90.7$,237.65,Stayed,"Florida, USA"
7008-LZVOZ,Male,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),25.3$,1672.35,Stayed,"Florida, USA"
8868-WOZGU,Male,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Electronic check,105.7$,2979.5,Churned,"New York, USA"
1200-TUZHR,Female,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Electronic check,85.2$,695.75,Stayed,"New York, USA"
9365-CSLBQ,Male,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,24.35$,1654.6,Stayed,"California, USA"
1334-FJSVR,Male,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Electronic check,24.25$,24.25,Churned,"Florida, USA"
5884-FBCTL,Female,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),25.1$,1857.85,Stayed,"New York, USA"
7130-CTCUS,Male,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Bank transfer (automatic),54.55$,825.1,Stayed,"Florida, USA"
6242-FEGFD,Male,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Mailed check,96.6$,6424.25,Stayed,"Texas, USA"
7625-XCQRH,Female,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,76.5$,837.95,Churned,"California, USA"
6194-HBGQN,Male,No,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),81.15$,4126.2,Stayed,"California, USA"
7634-WSWDB,Female,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,Yes,Electronic check,38.5$,330.8,Stayed,"New York, USA"
6986-IXNDM,Male,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,92.9$,1337.45,Stayed,"Texas, USA"
1731-TVIUK,Female,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Electronic check,93.5$,362.2,Churned,"Texas, USA"
2987-BJXIK,Female,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Mailed check,84.7$,5991.05,Stayed,"Texas, USA"
9769-TSBZE,Female,No,No,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Electronic check,66.0$,4891.5,Stayed,"California, USA"
0406-BPDVR,Female,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Credit card (automatic),101.5$,5373.1,Churned,"Texas, USA"
0618-XWMSS,Male,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,No,Bank transfer (automatic),74.9$,2068.55,Churned,"New York, USA"
1395-WSWXR,Male,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.75$,487.05,Stayed,"Texas, USA"
6023-GSSXW,Female,No,Yes,69,Yes,No,DSL,No,Yes,No,No,No,Yes,Credit card (automatic),61.45$,4131.2,Stayed,"Texas, USA"
6752-APNJL,Male,No,Yes,42,Yes,No,DSL,Yes,Yes,No,No,No,No,Mailed check,54.5$,2301.15,Stayed,"Florida, USA"
5276-KQWHG,Female,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,69.6$,131.65,Churned,"Florida, USA"
0420-HLGXF,Female,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,99.75$,4036.0,Stayed,"Texas, USA"
7446-KQISO,Male,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),109.75$,4900.65,Stayed,"California, USA"
9823-EALYC,Male,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),80.85$,5727.45,Stayed,"Texas, USA"
0582-AVCLN,Female,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.3$,743.05,Stayed,"Texas, USA"
5803-NQJZO,Male,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),67.8$,4804.65,Stayed,"New York, USA"
2565-JSLRY,Male,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,24.05$,24.05,Churned,"California, USA"
2607-DHDAK,Male,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Credit card (automatic),19.8$,1414.65,Stayed,"Texas, USA"
1073-XXCZD,Male,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),25.7$,1443.65,Stayed,"California, USA"
0743-HRVFF,Female,No,Yes,51,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Electronic check,56.15$,2898.95,Stayed,"New York, USA"
4006-HKYHO,Male,No,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),86.7$,5309.5,Stayed,"Texas, USA"
3727-JEZTU,Female,No,No,1,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.4$,20.4,Stayed,"New York, USA"
8143-ETQTI,Female,No,Yes,23,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.65$,451.55,Stayed,"California, USA"
6689-KXGBO,Female,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Electronic check,50.55$,50.55,Churned,"Texas, USA"
9667-TKTVZ,Female,No,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Mailed check,54.35$,117.05,Stayed,"Florida, USA"
3657-COGMW,Female,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),108.1$,5839.3,Stayed,"Texas, USA"
8570-KLJYJ,Female,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,Mailed check,54.45$,1893.5,Stayed,"New York, USA"
7754-IXRMC,Female,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Mailed check,45.35$,45.35,Stayed,"California, USA"
9473-CBZOP,Female,No,No,28,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Mailed check,59.0$,1654.45,Stayed,"California, USA"
2969-WGHQO,Female,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Electronic check,69.45$,477.05,Stayed,"New York, USA"
6615-NGGZJ,Male,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,100.55$,1415.55,Churned,"California, USA"
4334-HOWRP,Male,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),64.95$,4546.0,Stayed,"California, USA"
4255-DDUOU,Female,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.5$,20.5,Churned,"New York, USA"
5863-OOKCL,Female,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,18.85$,163.2,Stayed,"Florida, USA"
1686-STUHN,Male,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Bank transfer (automatic),19.8$,849.9,Stayed,"Texas, USA"
1329-VHWNP,Female,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,Bank transfer (automatic),25.05$,189.95,Stayed,"Texas, USA"
2984-MIIZL,Male,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Bank transfer (automatic),74.8$,321.9,Churned,"New York, USA"
0266-GMEAO,Male,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),114.3$,8058.55,Stayed,"Florida, USA"
5590-YRFJT,Female,No,Yes,20,No,No phone service,DSL,No,No,No,No,No,No,Electronic check,24.45$,482.8,Churned,"California, USA"
5574-NXZIU,Male,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),109.2$,7049.75,Stayed,"New York, USA"
0019-GFNTW,Female,No,No,56,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),45.05$,2560.1,Stayed,"Florida, USA"
4256-ZWTZI,Female,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Mailed check,51.0$,286.8,Stayed,"New York, USA"
8309-PPCED,Female,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),110.45$,7982.5,Stayed,"California, USA"
4098-NAUKP,Male,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Electronic check,84.65$,5683.6,Stayed,"Texas, USA"
5196-WPYOW,Male,No,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Mailed check,60.05$,3994.05,Stayed,"California, USA"
4608-LCIMN,Male,No,Yes,8,Yes,No,DSL,No,No,No,No,No,No,Bank transfer (automatic),44.65$,369.15,Stayed,"Texas, USA"
1485-YDHMM,Male,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),93.25$,4631.7,Stayed,"Florida, USA"
4054-CUMIA,Female,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.25$,401.95,Stayed,"New York, USA"
0603-TPMIB,Female,No,Yes,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,25.45$,1534.05,Stayed,"Texas, USA"
2525-GVKQU,Female,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.6$,1093.0,Stayed,"Texas, USA"
8161-QYMTT,Male,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,94.1$,701.3,Stayed,"California, USA"
9581-GVBXT,Male,No,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,Mailed check,34.8$,1980.3,Stayed,"Florida, USA"
5862-BRIXZ,Male,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),60.75$,2893.4,Stayed,"New York, USA"
5404-GGUKR,Male,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Electronic check,51.35$,262.3,Stayed,"New York, USA"
3308-JSGML,Male,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),64.05$,3886.85,Stayed,"Texas, USA"
2126-GSEGL,Female,No,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),84.8$,5917.55,Stayed,"California, USA"
3677-TNKIO,Female,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Credit card (automatic),71.0$,914.0,Churned,"New York, USA"
0440-QEXBZ,Female,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Mailed check,50.15$,2139.1,Stayed,"Texas, USA"
2434-EEVDB,Female,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Credit card (automatic),94.6$,5948.7,Stayed,"New York, USA"
6762-QVYJO,Female,No,Yes,58,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Mailed check,59.75$,3624.35,Stayed,"California, USA"
6199-IWKGC,Female,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Electronic check,100.25$,4753.85,Stayed,"Florida, USA"
2675-DHUTR,Male,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,98.9$,5780.7,Stayed,"Texas, USA"
8152-VETUR,Female,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Credit card (automatic),97.7$,6869.7,Stayed,"California, USA"
9667-EQRXU,Female,Yes,No,30,No,No phone service,DSL,No,No,Yes,No,Yes,No,Electronic check,40.3$,1172.95,Churned,"New York, USA"
7446-YPODE,Male,Yes,No,11,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Bank transfer (automatic),60.25$,662.95,Stayed,"Texas, USA"
9522-BNTHX,Female,Yes,No,34,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Electronic check,56.25$,1765.95,Stayed,"Florida, USA"
4676-WLUHT,Male,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),46.2$,2431.95,Stayed,"Texas, USA"
3329-WDIOK,Female,No,No,3,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Electronic check,50.6$,155.35,Churned,"California, USA"
7980-MHFLQ,Female,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,24.9$,1859.2,Stayed,"Texas, USA"
2873-ZLIWT,Female,No,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Electronic check,84.85$,3303.05,Churned,"Florida, USA"
3415-TAILE,Female,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Mailed check,65.7$,134.35,Churned,"Florida, USA"
0757-WCUUZ,Male,No,Yes,54,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Credit card (automatic),63.35$,3409.1,Stayed,"Texas, USA"
1629-DQQVB,Female,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Bank transfer (automatic),50.1$,709.5,Stayed,"New York, USA"
1915-IOFGU,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,70.5$,70.5,Churned,"New York, USA"
3045-XETSH,Female,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Electronic check,94.85$,953.45,Churned,"California, USA"
0374-AACSZ,Female,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Electronic check,50.15$,50.15,Stayed,"New York, USA"
7239-HZZCX,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.75$,19.75,Churned,"California, USA"
4872-VXRIL,Male,No,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Bank transfer (automatic),64.65$,3665.55,Stayed,"Florida, USA"
9140-CZQZZ,Female,No,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),79.6$,5515.8,Stayed,"Texas, USA"
3423-HHXAO,Female,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,19.5$,272.0,Stayed,"Florida, USA"
9938-TKDGL,Male,No,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Electronic check,99.55$,6668.0,Stayed,"New York, USA"
0531-ZZJWQ,Male,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,74.0$,4052.4,Stayed,"California, USA"
6537-QLGEX,Female,No,No,16,No,No phone service,DSL,Yes,No,No,No,Yes,No,Electronic check,38.9$,664.4,Stayed,"Florida, USA"
2688-BHGOG,Male,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Electronic check,79.55$,718.55,Stayed,"California, USA"
7683-CBDKJ,Male,No,Yes,14,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Electronic check,65.45$,937.6,Churned,"California, USA"
0946-CLJTI,Male,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Electronic check,98.7$,5812.6,Churned,"California, USA"
3160-TYXLT,Male,No,No,53,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),46.3$,2546.85,Stayed,"Florida, USA"
1325-USMEC,Male,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Credit card (automatic),99.35$,6944.5,Stayed,"California, USA"
0916-QOFDP,Female,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,95.8$,1346.3,Stayed,"New York, USA"
0628-CNQRM,Male,No,Yes,22,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),67.5$,1544.05,Churned,"California, USA"
5606-AMZBO,Female,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Credit card (automatic),78.15$,765.15,Stayed,"Texas, USA"
6199-IPCAO,Female,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,26.1$,692.55,Stayed,"Florida, USA"
7665-TOALD,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Electronic check,69.6$,69.6,Churned,"Texas, USA"
0112-QWPNC,Male,No,Yes,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Electronic check,84.35$,4059.35,Churned,"California, USA"
0324-BRPCJ,Female,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Electronic check,100.2$,6851.65,Churned,"New York, USA"
2777-PHDEI,Female,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Electronic check,78.05$,78.05,Churned,"California, USA"
5640-CAXOA,Female,No,No,30,No,No phone service,DSL,No,No,No,Yes,No,Yes,Credit card (automatic),40.35$,1187.05,Stayed,"New York, USA"
2235-EZAIK,Female,No,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),79.2$,5401.9,Stayed,"California, USA"
3847-BAERP,Female,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.9$,247.0,Stayed,"California, USA"
1196-AMORA,Male,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,73.6$,520.0,Churned,"California, USA"
4282-YMKNA,Female,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Electronic check,74.75$,706.6,Churned,"Texas, USA"
1453-RZFON,Female,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Mailed check,49.9$,49.9,Stayed,"California, USA"
8263-OKETD,Female,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Credit card (automatic),68.9$,1370.35,Stayed,"Florida, USA"
0670-KDOMA,Female,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.25$,20.25,Stayed,"Florida, USA"
2476-YGEFM,Female,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Credit card (automatic),76.0$,2215.25,Stayed,"Texas, USA"
8687-BAFGU,Male,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Electronic check,74.0$,74.0,Stayed,"Florida, USA"
0641-EVBOJ,Male,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Mailed check,82.3$,214.4,Stayed,"Florida, USA"
0829-XXPLX,Female,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),89.4$,1871.15,Stayed,"Florida, USA"
9974-JFBHQ,Male,No,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),99.15$,6171.2,Stayed,"California, USA"
5356-RHIPP,Male,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Mailed check,20.2$,20.2,Churned,"Texas, USA"
6624-JDRDS,Female,No,No,6,No,No phone service,DSL,Yes,No,No,No,No,No,Bank transfer (automatic),29.45$,161.45,Stayed,"California, USA"
0608-JDVEC,Male,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Electronic check,19.8$,1013.2,Stayed,"New York, USA"
9780-FKVVF,Male,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Bank transfer (automatic),59.15$,336.7,Stayed,"California, USA"
1919-RTPQD,Male,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Electronic check,44.75$,333.65,Stayed,"New York, USA"
5214-NLTIT,Male,No,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Credit card (automatic),90.8$,6511.8,Stayed,"New York, USA"
3345-PBBFH,Male,No,Yes,8,Yes,No,DSL,No,Yes,No,No,No,No,Bank transfer (automatic),49.55$,393.45,Stayed,"Florida, USA"
5055-BRMNE,Female,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),106.7$,7009.5,Stayed,"Florida, USA"
9189-JWSHV,Female,Yes,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Electronic check,93.55$,2264.05,Churned,"Florida, USA"
